Источник,Год публикации,Автор,Страна,Место,Ссылка,Широта ,Долгота,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Лузерна С. Джованни,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.816667,7.250000,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Вилларбоа,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,45.050000,7.466667,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Кресчентино,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,45.183333,8.100000,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Кандия,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,45.333333,7.883333,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Ивреа,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,45.466667,7.883333,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Гарессио,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.200000,8.016667,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Альба,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.700000,8.033333,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Боссоласко,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.533333,8.050000,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Санфронт,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.646980,7.322430,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Моретта,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.533333,7.800000,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Салуццо,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.666667,7.500000,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Чистерна д'Асти,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.800000,8.033333,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Чинзано ,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.800000,8.016667,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Кастельнуово дон Боско,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,45.066667,8.016667,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Раккониджи,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.766667,7.683333,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Соммарива Боско,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.800000,7.933333,
"Coleotteri buprestidi del Piemonte e Valle d'Aosta. Catalogo ragionato delle specie di buprestidi (Coleoptera, Buprestidae) che popolano le due regioni",1980,Gianfranco Curletti,Италия,Караманья,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,44.683333,7.683333,
Kevers van de Meinweg (Coleoptera),2013,Ed Colijn et al.,Нидерланды,парк Meinweg,https://www.storianaturale.org/anp/PDF%20ANP/01_1980_Curletti_Coleotteri%20Buprestidi%20del%20Piemonte%20e%20della%20Valle%20d'Aosta_69-104.pdf,51.160000,6.120000,
Скрытоживущие членистоногие филлофаги древесной растительности города Белгорода,2011,В.В. Стручаев,Россия,г. Белгород,https://cyberleninka.ru/article/n/skrytozhivuschie-chlenistonogie-fillofagi-drevesnoy-rastitelnosti-goroda-belgoroda,50.610700,36.580200,
2582 soorten planten en dieren in Amersfoort,2017,Ed Colijn et al.,Нидерланды,Амерсфоорт,https://natuurtijdschriften.nl/pub/1002409/EIS2017065001003.pdf,52.156722,5.384167,
Excursieverslag Barneveld – 7 mei 2011,2012,Oscar Vorst et al. ,Нидерланды,Барневелд,https://natuurtijdschriften.nl/pub/564967/SEI2012095001010.pdf,52.133333,5.583333,
Excursieverslag Beerzedal – 15 juni 2002 ,2004,Bas Drost et al.,Нидерланды,Beerzedal,https://natuurtijdschriften.nl/pub/564636/SEI2004062001007.pdf,51.366400,5.249700,
Excursieverslag Bargerveen  ,1998,Oscar Vorst et al. ,Нидерланды,Заповедник Баргервен,https://natuurtijdschriften.nl/pub/564436/SEI1998039001005.pdf,52.676389,7.025556,
"Jewel beetles (Coleoptera, Buprestidae) of the southern foot of Mount Fuji, Shizuoka Prefecture, Japan",2021,Yutaka Tamadera et al.,Япония,Южная часть горы Фудзи,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiX7ayTg-uTAxVsT1UIHVX9A_MQFnoECCEQAQ&url=https%3A%2F%2Fwww.researchgate.net%2Fpublication%2F357299925_fushishannanludeyujinggangxiannotamamushikejiachong_Jewel_beetles_Coleoptera_Buprestidae_of_the_southern_foot_of_Mount_Fuji_Shizuoka_Prefecture_Japan&usg=AOvVaw0UM1Jxo3S1xZG1matvV3Zy&opi=89978449,35.360833,138.727500,
Koleopterologische Ergebnisse aus dem Altmühltal (Oberbayern) (Coleoptera),2013,"Jens Esser, Tobias Mainda",Германия,Заповедник Альтмюльталь,https://www.researchgate.net/profile/Jens-Esser/publication/283710536_Koleopterologische_Ergebnisse_aus_dem_Altmuhltal_Oberbayern_Coleoptera/links/5643979108aef646e6c6bbda/Koleopterologische-Ergebnisse-aus-dem-Altmuehltal-Oberbayern-Coleoptera.pdf,48.933333,11.683333,
"Nouvelle contribution à la connaissance de l’entomofaune  
du domaine des Barres (Nogent-sur-Vernisson, Loiret) 
(Coleoptera) ",2013,Julien Fleury,Франция,Луаре: Ножан-сюр-Верниссон,https://www.researchgate.net/profile/Julien-Fleury-3/publication/341490589_Nouvelle_contribution_a_la_connaissance_de_l'entomofaune_du_domaine_des_Barres_Nogent-sur-Vernisson_Loiret_Coleoptera/links/609501cea6fdccaebd124fde/Nouvelle-contribution-a-la-connaissance-de-lentomofaune-du-domaine-des-Barres-Nogent-sur-Vernisson-Loiret-Coleoptera.pdf,47.847200,2.742800,
Verslag excursie Bloemkampen (Veluwe) – 16 juni 2012,2013,Gert van Ee et al.,Нидерланды,Bloemkampen,https://natuurtijdschriften.nl/pub/565016/SEI2013099001011.pdf,52.366667,5.700000,
"L'entomocenosi xilofaga del Parco della Mandria (Piemonte, Italia)",1996,Gianfranco Curletti,Италия,Пьемонт: Парк Мандрия,https://www.storianaturale.org/anp/PDF%20ANP/17_1996_Curletti_L'entomocenosi%20xilofaga%20del%20Parco%20della%20Mandria_151-165.pdf,45.141612,7.611062,
Novedades y cambios taxonómicos en los bupréstidos ibéricos y baleares posteriores a la monografía del Dr. Cobos (1986) (Coleoptera: Buprestidae),2003,"Lucía Arnáiz Ruiz, Pablo Bercedo Páramo",Испания,Астурия: г. Овьедо,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjnvoTEg-uTAxXxHxAIHb9mAMcQFnoECBAQAQ&url=https%3A%2F%2Fscispace.com%2Fpdf%2Fnovedades-y-cambios-taxonomicos-en-los-buprestidos-ibericos-1fydfjja9c.pdf&usg=AOvVaw18OMjkjWgdQ3mFzPWpP3En&opi=89978449,43.360000,-5.845000,
Novedades y cambios taxonómicos en los bupréstidos ibéricos y baleares posteriores a la monografía del Dr. Cobos (1986) (Coleoptera: Buprestidae),2003,"Lucía Arnáiz Ruiz, Pablo Bercedo Páramo",Испания,Андалусия: г. Малага,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjnvoTEg-uTAxXxHxAIHb9mAMcQFnoECBAQAQ&url=https%3A%2F%2Fscispace.com%2Fpdf%2Fnovedades-y-cambios-taxonomicos-en-los-buprestidos-ibericos-1fydfjja9c.pdf&usg=AOvVaw18OMjkjWgdQ3mFzPWpP3En&opi=89978449,36.720000,-4.420000,
Novedades y cambios taxonómicos en los bupréstidos ibéricos y baleares posteriores a la monografía del Dr. Cobos (1986) (Coleoptera: Buprestidae),2003,"Lucía Arnáiz Ruiz, Pablo Bercedo Páramo",Португалия,провинция Рибатежу,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjnvoTEg-uTAxXxHxAIHb9mAMcQFnoECBAQAQ&url=https%3A%2F%2Fscispace.com%2Fpdf%2Fnovedades-y-cambios-taxonomicos-en-los-buprestidos-ibericos-1fydfjja9c.pdf&usg=AOvVaw18OMjkjWgdQ3mFzPWpP3En&opi=89978449,39.350000,-8.400000,
Excursieverslag Strabrechtse Heide – 7 t/m 9 september 2012,2013,Frank van Nunen et al.,Нидерланды,Strabrechtse Heide: заповедник де Пан,https://natuurtijdschriften.nl/pub/565024/SEI2013100001006.pdf,51.400000,5.616667,
A gyűrűfűi Biodiverzitás Napokon gyűjtött 49 család bogarai (Insecta: Coleoptera),2009,"Rőzner György, Rőzner István",Венгрия,уезд Баранья: Горы Вилланьи,https://real.mtak.hu/157843/2/866bd0b3338bdb37a557b53d37d51171.pdf,45.866667,18.450000,
A gyűrűfűi Biodiverzitás Napokon gyűjtött 49 család bogarai (Insecta: Coleoptera),2009,"Rőzner György, Rőzner István",Венгрия,уезд Баранья: Dráva mellék,https://real.mtak.hu/157843/2/866bd0b3338bdb37a557b53d37d51171.pdf,45.850000,18.000000,
A gyűrűfűi Biodiverzitás Napokon gyűjtött 49 család bogarai (Insecta: Coleoptera),2009,"Rőzner György, Rőzner István",Венгрия,уезд Баранья: парк Béda-Karapancsa,https://real.mtak.hu/157843/2/866bd0b3338bdb37a557b53d37d51171.pdf,45.783333,18.866667,
Verslag van de Atalanta vzw. excursies in 2022,2023,Chantal Martens et al.,Бельгия,Drongengoed: военный аэродром,https://www.researchgate.net/profile/Chantal-Martens-2/publication/367177433_Verslag_van_de_Atalanta_vzw_excursies_in_2022/links/63c58255d7e5841e0bd2fefb/Verslag-van-de-Atalanta-vzw-excursies-in-2022.pdf,51.2347,4.3497,
"Fauna brouků (Coleoptera) přírodní památky Velikonoční 
rybník",2020,Michal Ouda,Чехия,ОПТ Velikonoční rybník,https://entolisty.cz/wp-content/uploads/2021/07/11-03-Ouda.pdf,50.0219,15.5250,
Profilo faunistico e bio-ecologico dei coleotteri Buprestidi (insetti) nel comprensorio Monte Mauro-Monte della Volpe (Parco Regionale della Vena del Gesso Romagnola),2019,"Ettore Contarini, Alfio Mingazzini",Италия,Monte Mauro,https://www.venadelgesso.it/mm/18.pdf,44.2369,11.7016,
Profilo faunistico e bio-ecologico dei coleotteri Buprestidi (insetti) nel comprensorio Monte Mauro-Monte della Volpe (Parco Regionale della Vena del Gesso Romagnola),2019,"Ettore Contarini, Alfio Mingazzini",Италия,Monte della Volpe,https://www.venadelgesso.it/mm/18.pdf,44.2460,11.6750,
"Latrányi Puszta Természetvédelmi Terület díszbogarai 
(Coleoptera: Buprestidae) ",2003,Muskovits József,Венгрия,Латрань,https://scholar.archive.org/work/bbrffregwzc4dehdpgzgfugrm4/access/wayback/http://smmi.hu/termtud/ns/ns5/Muskovich%20NS5.pdf,48.2858,21.7969,
"Fauna brouků (Coleoptera) lokality Bystřina – Lužní 
potok (Evropsky významná lokalita soustavy Natura 
2000)",2011,Stanislav Benedikt,Чехия,Карловарский край: EVL Bystřina – Lužní potok,https://entolisty.cz/wp-content/uploads/2021/07/02-04-Benedikt.pdf,50.2094,12.3250,
"Vergleichende Untersuchung der Käferfauna an drei Halbtrockenrasen im Unteren Steyrtal (Keltenweg, Kreuzberg, Kuhschellenböschung Neuzeug) in Oberösterreich",2001,"Heinz Mitter, Franz Essl",Австрия,Keltenweg (близ г. Лохен),https://www.land-oberoesterreich.gv.at/files/naturschutz_db/Mitter_Endbericht_Untersuchung_Kaeferfauna_Halbtrockenrasen.pdf,48.0456,13.1922,
"Indagine sulla entomofauna della Riserva Naturale ""della Rocca, del Sasso e Parco Lacuale"" (Manerba del Garda, Lombardia)",2020,Mario Grottolo,Италия,"Манерба-дель-Гарда: Riserva Naturale ""della Rocca, del Sasso e Parco Lacuale""",https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiI7OyJhOuTAxWdHxAIHejeGRwQFnoECBEQAQ&url=https%3A%2F%2Fdialnet.unirioja.es%2Fservlet%2Farticulo%3Fcodigo%3D7851218&usg=AOvVaw1cIcxQ2K4aAJenzGsY6AsR&opi=89978449,45.5531,10.5612,
Brouci (Coleoptera) přírodní rezervaceBuky u Vysokého Chvojna (Česká Republika),2007,Josef Mertlik,Чехия,Vysoké Chvojno: заповедник Buky,https://www.elateridae.com/clanky/75/pr_buky_u_vysokeho_chvojna__11_12_2007.pdf,50.1117,15.9750,
"Inventaire entomologique des dunes éoliennes et des zones humides de la réserve naturelle de Pont-Seille (La Truchère-Ratenelle, Saône-et-Loire)",2006,"Jean-Claude Bourdonné, Bernard Bordy, Roland Allemand",Франция,заповедник Pont-Seille,https://www.persee.fr/doc/linly_0366-1326_2006_num_75_10_13643,51.2467,7.2058,
Materiały do poznania fauny Kampinoskiego Parku Narodowego: bogatkowate (Coleoptera: Buprestidae) ,2020,"Dawid Marczak, Roman Królik, Jerzy Borowski",Польша,Кампиноский национальный парк,https://www.researchgate.net/profile/Dawid-Marczak/publication/342834464_Contribution_to_the_knowledge_of_the_fauna_of_Kampinos_National_Park_jawel_beetles_Coleoptera_Buprestidae/links/5f08515a299bf188161037e4/Contribution-to-the-knowledge-of-the-fauna-of-Kampinos-National-Park-jawel-beetles-Coleoptera-Buprestidae.pdf,52.2986,20.8950,
Актуальные изменения видового состава и плотности популяций насекомых-филлофагов в Санкт-Петербурге,2020,Буй Динь Дык и др.,Россия,г. Санкт-Петербург: парк Лесотехнического университета,https://spbftu.ru/uploads/the_science/general-science-information/publications/230-05_Compressed.pdf,59.9972,30.3175,
Актуальные изменения видового состава и плотности популяций насекомых-филлофагов в Санкт-Петербурге,2020,Буй Динь Дык и др.,Россия,г. Санкт-Петербург: Павловский парк,https://spbftu.ru/uploads/the_science/general-science-information/publications/230-05_Compressed.pdf,59.6850,30.4378,
Актуальные изменения видового состава и плотности популяций насекомых-филлофагов в Санкт-Петербурге,2020,Буй Динь Дык и др.,Россия,г. Санкт-Петербург: Петергоф,https://spbftu.ru/uploads/the_science/general-science-information/publications/230-05_Compressed.pdf,59.8750,29.9125,
Актуальные изменения видового состава и плотности популяций насекомых-филлофагов в Санкт-Петербурге,2020,Буй Динь Дык и др.,Россия,г. Санкт-Петербург: Московский парк победы,https://spbftu.ru/uploads/the_science/general-science-information/publications/230-05_Compressed.pdf,59.8564,30.3308,
Актуальные изменения видового состава и плотности популяций насекомых-филлофагов в Санкт-Петербурге,2020,Буй Динь Дык и др.,Россия,г. Пушкин: Екатерининский парк,https://spbftu.ru/uploads/the_science/general-science-information/publications/230-05_Compressed.pdf,59.7117,30.4286,
Актуальные изменения видового состава и плотности популяций насекомых-филлофагов в Санкт-Петербурге,2020,Буй Динь Дык и др.,Россия,г. Пушкин: Александровский парк,https://spbftu.ru/uploads/the_science/general-science-information/publications/230-05_Compressed.pdf,59.7225,30.3900,
